layer,output_norm,t1_emb_norm
2,28.682722091674805,3.222160816192627
0,15.152714729309082,5.678835868835449
1,21.276851654052734,4.408844947814941
2,28.32456398010254,3.221980571746826
0,14.99939250946045,5.722719669342041
1,21.163850784301758,4.408667087554932
2,28.333900451660156,3.221853256225586
0,14.267874717712402,5.692586898803711
1,20.417219161987305,4.40848445892334
2,27.467304229736328,3.221726417541504
0,14.087016105651855,5.769491672515869
1,20.538726806640625,4.40848445892334
2,27.561479568481445,3.221726417541504
0,14.433709144592285,5.667940139770508
1,20.625587463378906,4.40848445892334
2,27.554481506347656,3.221726417541504
0,14.344310760498047,5.672338962554932
1,20.80251693725586,4.40848445892334
2,27.832120895385742,3.221726417541504
0,14.562725067138672,5.73500919342041
1,20.91464614868164,4.40848445892334
2,27.963218688964844,3.221726655960083
0,14.276118278503418,5.723167419433594
1,20.568988800048828,4.40848445892334
2,27.806371688842773,3.221726417541504
0,14.276118278503418,5.723167419433594
1,20.568988800048828,4.40848445892334
2,27.806371688842773,3.221726417541504
0,14.75699520111084,5.739951133728027
1,20.73746109008789,4.40848445892334
2,27.826265335083008,3.221726417541504
0,14.75699520111084,5.739951133728027
1,20.73746109008789,4.40848445892334
2,27.826265335083008,3.221726417541504
0,13.995295524597168,5.688394069671631
1,20.54395866394043,4.40848445892334
2,27.640878677368164,3.221726417541504
0,13.995295524597168,5.688394069671631
1,20.54395866394043,4.40848445892334
2,27.640878677368164,3.221726417541504
0,14.23165512084961,5.704423904418945
1,20.635549545288086,4.40848445892334
2,27.7745361328125,3.221726417541504
0,14.23165512084961,5.704423904418945
1,20.635549545288086,4.40848445892334
2,27.7745361328125,3.221726417541504
0,14.661189079284668,5.667049884796143
1,20.863780975341797,4.40848445892334
2,27.99637222290039,3.221726417541504
0,14.661189079284668,5.667049884796143
1,20.863780975341797,4.40848445892334
2,27.99637222290039,3.221726417541504
0,14.78707504272461,5.656275272369385
1,20.978940963745117,4.40848445892334
2,28.012453079223633,3.221726417541504
0,14.851593971252441,5.699457168579102
1,21.017963409423828,4.408345699310303
2,28.021366119384766,3.2216196060180664
0,14.5369234085083,5.4648942947387695
1,20.777328491210938,4.408203601837158
2,27.63843536376953,3.221506118774414
0,14.63869571685791,5.581511497497559
1,21.224458694458008,4.408077716827393
2,28.070234298706055,3.2214133739471436
0,15.205341339111328,5.694180488586426
1,21.427135467529297,4.407964706420898
2,28.338897705078125,3.221292495727539
0,15.117347717285156,5.765809059143066
1,21.22655487060547,4.4078264236450195
2,28.000999450683594,3.2211289405822754
0,14.715944290161133,5.853856086730957
1,20.991485595703125,4.407739162445068
2,27.98712158203125,3.2209548950195312
0,14.798933029174805,5.811097145080566
1,21.236373901367188,4.407689571380615
2,28.118833541870117,3.2207889556884766
0,14.873818397521973,5.847027778625488
1,21.232681274414062,4.407649993896484
2,28.18194007873535,3.220632791519165
0,14.756635665893555,5.733384132385254
1,20.935766220092773,4.407667636871338
2,27.766868591308594,3.2204701900482178
0,14.630731582641602,5.648408889770508
1,20.795196533203125,4.407657623291016
2,27.637819290161133,3.2202982902526855
0,14.612277030944824,5.4594244956970215
1,21.071752548217773,4.407620906829834
2,27.85254669189453,3.2201273441314697
0,14.373235702514648,5.444855690002441
1,20.952600479125977,4.407578945159912
2,27.95906639099121,3.220000743865967
0,15.01467514038086,5.815385818481445
1,21.592355728149414,4.407533168792725
2,28.734880447387695,3.2198538780212402
0,15.475325584411621,5.969447612762451
1,21.967533111572266,4.407486438751221
2,29.073619842529297,3.219727039337158
0,14.2890625,5.934992790222168
1,21.042322158813477,4.407432556152344
2,28.44941520690918,3.2195942401885986
0,14.504996299743652,5.740721702575684
1,21.28072166442871,4.40733528137207
2,28.386444091796875,3.2194318771362305
0,14.686249732971191,5.3155927658081055
1,21.65009880065918,4.40719747543335
2,28.528114318847656,3.2192294597625732
0,14.87778377532959,5.318005084991455
1,21.140419006347656,4.407021522521973
2,28.108596801757812,3.2190213203430176
0,13.662386894226074,5.420463562011719
1,20.80867576599121,4.406825542449951
2,27.808025360107422,3.218813896179199
0,15.128473281860352,5.52204704284668
1,21.607473373413086,4.406627655029297
2,28.24123764038086,3.2185893058776855
0,14.219547271728516,5.876975059509277
1,21.08225440979004,4.406461238861084
2,28.187835693359375,3.2183678150177
0,14.692678451538086,6.003747940063477
1,20.98682403564453,4.406315326690674
2,28.104442596435547,3.2181854248046875
0,15.084986686706543,5.913566589355469
1,21.596580505371094,4.406176567077637
2,28.39329719543457,3.2180018424987793
0,14.430549621582031,5.516428470611572
1,20.767616271972656,4.406046390533447
2,27.643783569335938,3.2178115844726562
0,14.418246269226074,5.285172462463379
1,20.61060333251953,4.4059224128723145
2,27.153579711914062,3.2176263332366943
0,14.153814315795898,5.454632759094238
1,20.50052261352539,4.405831813812256
2,27.334484100341797,3.2174530029296875
0,14.833922386169434,5.778107166290283
1,21.239198684692383,4.405757427215576
2,28.123092651367188,3.2172865867614746
0,14.712141990661621,6.219300270080566
1,21.2261962890625,4.405710220336914
2,28.53748893737793,3.2171316146850586
0,14.474217414855957,6.213044166564941
1,21.190690994262695,4.405688762664795
2,28.419727325439453,3.216977119445801
0,14.795856475830078,5.677853107452393
1,21.067331314086914,4.405679225921631
2,28.262237548828125,3.216799736022949
0,14.267062187194824,5.403557777404785
1,20.92072868347168,4.405642986297607
2,27.89678382873535,3.2166287899017334
0,14.289847373962402,5.351226329803467
1,20.843679428100586,4.4056077003479
2,27.895490646362305,3.2164576053619385
0,14.833929061889648,5.500669479370117
1,21.586620330810547,4.40556001663208
2,28.547826766967773,3.2162647247314453
